id,title,brand,model,price,price_raw,condition,storage,ram,location,description,detail_brand,detail_model,detail_condition,seller_name,posted_date,ad_url,is_member,is_featured,scraped_at,price_valid,price_range,storage_gb,ram_gb,title_length
4793,Samsung Galaxy F23 (Used),Samsung,Galaxy F23,38000.0,"Rs 38,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-f23-used-for-sale-kandy-10,False,False,2026-02-23T12:40:13.176777,True,25K-50K,,,25
4794,Samsung Galaxy S25 Ultra 256GB (Brand New),Samsung,Galaxy S25 Ultra 256GB,276990.0,"Rs 276,990",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-256gb-brand-new-for-sale-colombo-52,True,False,2026-02-23T12:40:13.176777,True,200K-500K,256.0,,42
4795,Apple iPhone X (Used),Apple,iPhone X,58000.0,"Rs 58,000",Used,,,Ampara,,,,,,,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-ampara-872,False,False,2026-02-23T12:40:13.176777,True,50K-100K,,,21
4796,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,175000.0,"Rs 175,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-kandy-790,False,False,2026-02-23T12:40:13.176777,True,100K-200K,,,30
4797,Sharp A2001sh 4GB 64GB (Used),Other,Sharp A2001sh 4GB 64GB,11500.0,"Rs 11,500",Used,4GB,,Colombo,,,,,,,https://ikman.lk/en/ad/sharp-a2001sh-4gb-64gb-used-for-sale-colombo,True,False,2026-02-23T12:40:13.176777,True,10K-25K,4.0,,29
4798,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,82000.0,"Rs 82,000",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-gampaha-6947,True,False,2026-02-23T12:40:13.176777,True,50K-100K,128.0,,28
4799,Samsung Galaxy A54 (Used),Samsung,Galaxy A54,35500.0,"Rs 35,500",Used,,,Ampara,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a54-argent-sale-please-used-for-sale-ampara,False,False,2026-02-23T12:40:13.176777,True,25K-50K,,,25
4800,Apple iPhone 17 Pro eSIM 512GB (Brand New),Apple,iPhone 17 Pro eSIM 512GB,432900.0,"Rs 432,900",Brand New,512GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-esim-512gb-brand-new-for-sale-colombo,True,False,2026-02-23T12:40:13.176777,True,200K-500K,512.0,,42
4801,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,84999.0,"Rs 84,999",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-256gb-used-for-sale-gampaha-11066,True,False,2026-02-23T12:40:13.179413,True,50K-100K,256.0,,32
4802,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,164999.0,"Rs 164,999",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-128gb-used-for-sale-gampaha-818,True,False,2026-02-23T12:40:13.179413,True,100K-200K,128.0,,32
4803,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,101999.0,"Rs 101,999",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-gampaha-6680,True,False,2026-02-23T12:40:13.179413,True,100K-200K,128.0,,28
4804,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,63000.0,"Rs 63,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-green-used-for-sale-colombo-13,False,False,2026-02-23T12:40:13.179413,True,50K-100K,,,26
4805,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,74000.0,"Rs 74,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-green-used-for-sale-colombo-14,False,False,2026-02-23T12:40:13.179413,True,50K-100K,,,26
4806,Samsung Galaxy A73 5G (Used),Samsung,Galaxy A73 5G,41000.0,"Rs 41,000",Used,,,Trincomalee,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a73-5g-used-for-sale-trincomalee-6,False,False,2026-02-23T12:40:13.179413,True,25K-50K,,,28
4807,Samsung Galaxy S23 256GB/512GB 8GBRam (Used),Samsung,Galaxy S23 256GB/512GB 8GBRam,104900.0,"Rs 104,900",Used,256GB,256GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-512gb-8gbram-used-for-sale-colombo,True,False,2026-02-23T12:40:17.208802,True,100K-200K,256.0,256.0,44
4808,Apple iPhone 12 Pro Gray (Used),Apple,iPhone 12 Pro Gray,93000.0,"Rs 93,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-gray-used-for-sale-colombo,False,False,2026-02-23T12:40:17.208802,True,50K-100K,,,31
4809,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,71500.0,"Rs 71,500",Used,128GB,,Matale,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-matale-90,False,False,2026-02-23T12:40:17.208802,True,50K-100K,128.0,,28
4810,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,110000.0,"Rs 110,000",Used,128GB,,Galle,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-128-gb-used-for-sale-galle,False,False,2026-02-23T12:40:17.208802,True,100K-200K,128.0,,32
4811,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,413000.0,"Rs 413,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-brand-new-for-sale-colombo-881,True,False,2026-02-23T12:40:17.208802,True,200K-500K,256.0,,41
4812,Samsung Galaxy F07 (Used),Samsung,Galaxy F07,40999.0,"Rs 40,999",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-f07-brand-new-for-sale-kalutara,False,False,2026-02-23T12:40:17.208802,True,25K-50K,,,25
4813,Samsung Galaxy M11 4GB RAM 32GB (Used),Samsung,Galaxy M11 4GB RAM 32GB,12500.0,"Rs 12,500",Used,4GB,4GB,Puttalam,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-m11-4gb-ram-32gb-used-for-sale-puttalam-3,False,False,2026-02-23T12:40:17.208802,True,10K-25K,4.0,4.0,38
4814,Apple iPhone 17 Pro 512GB (Brand New),Apple,iPhone 17 Pro 512GB,435000.0,"Rs 435,000",Brand New,512GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-512gb-brand-new-for-sale-colombo-58,True,False,2026-02-23T12:40:17.208802,True,200K-500K,512.0,,37
4815,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,119999.0,"Rs 119,999",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-gampaha-2070,True,False,2026-02-23T12:40:17.208802,True,100K-200K,128.0,,28
4816,Vivo T4 (Used),Vivo,T4,49900.0,"Rs 49,900",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-t4-used-for-sale-colombo,True,False,2026-02-23T12:40:17.208802,True,25K-50K,,,14
4817,Apple iPhone 16 Plus 128GB (Brand New),Apple,iPhone 16 Plus 128GB,245000.0,"Rs 245,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-plus-128gb-brand-new-for-sale-colombo-209,True,False,2026-02-23T12:40:17.208802,True,200K-500K,128.0,,38
4818,Samsung Galaxy A56 12GB|256GB (Brand New),Samsung,Galaxy A56 12GB|256GB,110000.0,"Rs 110,000",Brand New,12GB,12GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a56-12gb256gb-brand-new-for-sale-colombo-99,True,False,2026-02-23T12:40:17.208802,True,100K-200K,12.0,12.0,41
4819,Apple iPhone 16 128GB (Brand New),Apple,iPhone 16 128GB,221000.0,"Rs 221,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-128gb-brand-new-for-sale-colombo-966,True,False,2026-02-23T12:40:17.208802,True,200K-500K,128.0,,33
4820,Apple iPhone 15 128GB (Brand New),Apple,iPhone 15 128GB,185000.0,"Rs 185,000",Brand New,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-128gb-brand-new-for-sale-colombo-962,True,False,2026-02-23T12:40:17.208802,True,100K-200K,128.0,,33
4821,ZTE V80 Pro 8/256GB (Brand New),ZTE,V80 Pro 8/256GB,49500.0,"Rs 49,500",Brand New,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/zte-v80-pro-8-256gb-brand-new-for-sale-gampaha,True,False,2026-02-23T12:40:17.208802,True,25K-50K,256.0,,31
4822,Google Pixel 7 5G 8GB RAM 128GB (Used),Google,Pixel 7 5G 8GB RAM 128GB,69990.0,"Rs 69,990",Used,8GB,8GB,Galle,,,,,,,https://ikman.lk/en/ad/google-pixel-7-5g-8gb-ram-128gb-used-for-sale-kegalle-1,True,False,2026-02-23T12:40:17.208802,True,50K-100K,8.0,8.0,38
4823,Google Pixel 6 5G 8GB RAM 128GB (New),Google,Pixel 6 5G 8GB RAM 128GB (New),69990.0,"Rs 69,990",Unknown,8GB,8GB,Galle,,,,,,,https://ikman.lk/en/ad/google-pixel-6-5g-8gb-ram-128gb-new-for-sale-kegalle,True,False,2026-02-23T12:40:17.208802,True,50K-100K,8.0,8.0,37
4824,Apple iPhone 15 256GB (Brand New),Apple,iPhone 15 256GB,221000.0,"Rs 221,000",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-256gb-brand-new-for-sale-colombo-272,True,False,2026-02-23T12:40:17.208802,True,200K-500K,256.0,,33
4825,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,179500.0,"Rs 179,500",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-gampaha-2372,False,False,2026-02-23T12:40:17.208802,True,100K-200K,256.0,,32
4826,Xiaomi Redmi 15C (Brand New),Xiaomi,Redmi 15C,52499.0,"Rs 52,499",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-15c-brand-new-for-sale-colombo-151,True,False,2026-02-23T12:40:17.211502,True,50K-100K,,,28
4827,Honor X6b 6GB RAM 128GB (Used),Honor,X6b 6GB RAM 128GB,24000.0,"Rs 24,000",Used,6GB,6GB,Puttalam,,,,,,,https://ikman.lk/en/ad/honor-x6b-6gb-ram-128gb-used-for-sale-puttalam-1,False,False,2026-02-23T12:40:17.211502,True,10K-25K,6.0,6.0,30
4828,Apple iPhone 11 256GB (Used),Apple,iPhone 11 256GB,69000.0,"Rs 69,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-colombo-2190,False,False,2026-02-23T12:40:17.211502,True,50K-100K,256.0,,28
4829,ZTE nubia Air 5G 8/256GB (Brand New),ZTE,nubia Air 5G 8/256GB,64500.0,"Rs 64,500",Brand New,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/zte-nubia-air-5g-8-256gb-brand-new-for-sale-gampaha-7,True,False,2026-02-23T12:40:17.211502,True,50K-100K,256.0,,36
4830,Xiaomi Redmi 15C 8GB 256GB (Brand New),Xiaomi,Redmi 15C 8GB 256GB,44500.0,"Rs 44,500",Brand New,8GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-15c-8gb-256gb-brand-new-for-sale-gampaha-4,True,False,2026-02-23T12:40:17.211502,True,25K-50K,8.0,,38
4831,Apple iPhone 16 128GB (Used),Apple,iPhone 16 128GB,170000.0,"Rs 170,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-128gb-used-for-sale-colombo-1055,True,False,2026-02-23T12:40:17.211502,True,100K-200K,128.0,,28
4832,Apple iPhone 11 Pro Max (Used),Apple,iPhone 11 Pro Max,79000.0,"Rs 79,000",Used,,,Kilinochchi,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-used-for-sale-kilinochchi-1,False,False,2026-02-23T12:40:17.211502,True,50K-100K,,,30
4833,Samsung Galaxy A16 6GB 128GB (Brand New),Samsung,Galaxy A16 6GB 128GB,46458.0,"Rs 46,458",Brand New,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a16-6gb-128gb-brand-new-for-sale-colombo-149,True,False,2026-02-23T12:40:21.789361,True,25K-50K,6.0,,40
4834,Apple iPhone 13 (Used),Apple,iPhone 13,94800.0,"Rs 94,800",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-used-for-sale-colombo-3480,True,False,2026-02-23T12:40:21.789361,True,50K-100K,,,22
4835,Tecno Spark 30C 6GB 128GB (Brand New),Tecno,Spark 30C 6GB 128GB,31590.0,"Rs 31,590",Brand New,6GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/tecno-spark-30c-6gb-128gb-brand-new-for-sale-gampaha-10,True,False,2026-02-23T12:40:21.789361,True,25K-50K,6.0,,37
4836,Honor 400 5G 12GB 256GB (Brand New),Honor,400 5G 12GB 256GB,134000.0,"Rs 134,000",Brand New,12GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/honor-400-5g-12gb-256gb-brand-new-for-sale-gampaha-2,True,False,2026-02-23T12:40:21.789361,True,100K-200K,12.0,,35
4837,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,99000.0,"Rs 99,000",Used,512GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-12pro-512gb-duel-sim-used-for-sale-colombo,False,False,2026-02-23T12:40:21.789361,True,50K-100K,512.0,,32
4838,Sky i21 Keypad Phone (New),Other,Sky i21 Keypad Phone (New),2990.0,"Rs 2,990",Unknown,,,Gampaha,,,,,,,https://ikman.lk/en/ad/sky-i21-keypad-phone-new-for-sale-gampaha-10,True,False,2026-02-23T12:40:21.789361,True,<10K,,,26
4839,Samsung Galaxy A04 (Used),Samsung,Galaxy A04,16500.0,"Rs 16,500",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a04-used-for-sale-kandy-166,False,False,2026-02-23T12:40:21.789361,True,10K-25K,,,25
4840,Infinix Hot 60 Pro 8GB 256GB (Brand New),Infinix,Hot 60 Pro 8GB 256GB,55990.0,"Rs 55,990",Brand New,8GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/infinix-hot-60-pro-8gb-256gb-brand-new-for-sale-gampaha-37,True,False,2026-02-23T12:40:21.789361,True,50K-100K,8.0,,40
4841,Honor 400 5G 12GB 256GB (Brand New),Honor,400 5G 12GB 256GB,129590.0,"Rs 129,590",Brand New,12GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/honor-400-5g-12gb-256gb-brand-new-for-sale-gampaha-5,True,False,2026-02-23T12:40:21.789361,True,100K-200K,12.0,,35
4842,ZTE Blade A56 4GB 64GB (Brand New),ZTE,Blade A56 4GB 64GB,23990.0,"Rs 23,990",Brand New,4GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/zte-blade-a56-4gb-64gb-brand-new-for-sale-gampaha-2,True,False,2026-02-23T12:40:21.789361,True,10K-25K,4.0,,34
4843,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,94500.0,"Rs 94,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-kandy-1001,False,False,2026-02-23T12:40:21.789361,True,50K-100K,128.0,,28
4844,TCL 503 3GB 64GB (Brand New),Other,TCL 503 3GB 64GB,19990.0,"Rs 19,990",Brand New,3GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/tcl-503-3gb-64gb-brand-new-for-sale-gampaha-7,True,False,2026-02-23T12:40:21.789361,True,10K-25K,3.0,,28
4845,Xiaomi Redmi 15 8GB 256GB (Brand New),Xiaomi,Redmi 15 8GB 256GB,52500.0,"Rs 52,500",Brand New,8GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-15-8gb-256gb-brand-new-for-sale-gampaha-10,True,False,2026-02-23T12:40:21.789361,True,50K-100K,8.0,,37
4846,Samsung Galaxy A17 256GB (Brand New),Samsung,Galaxy A17 256GB,61999.0,"Rs 61,999",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-256gb-brand-new-for-sale-colombo-17,True,False,2026-02-23T12:40:21.789361,True,50K-100K,256.0,,36
4847,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,124500.0,"Rs 124,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-kandy-570,False,False,2026-02-23T12:40:21.789361,True,100K-200K,256.0,,32
4848,Apple iPhone 13 Pro 128GB (Used),Apple,iPhone 13 Pro 128GB,122500.0,"Rs 122,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-128gb-used-for-sale-kandy-297,False,False,2026-02-23T12:40:21.789361,True,100K-200K,128.0,,32
4849,Apple iPhone 13 Pro Max 128GB (Used),Apple,iPhone 13 Pro Max 128GB,142500.0,"Rs 142,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-max-128gb-used-for-sale-kandy-269,False,False,2026-02-23T12:40:21.789361,True,100K-200K,128.0,,36
4850,Google Pixel 7 128GB (Used),Google,Pixel 7 128GB,60000.0,"Rs 60,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-7-128-gb-used-for-sale-colombo-49,False,False,2026-02-23T12:40:21.789361,True,50K-100K,128.0,,27
4851,Moto G04s (Used),Other,Moto G04s,20000.0,"Rs 20,000",Used,,,Batticaloa,,,,,,,https://ikman.lk/en/ad/moto-g04s-used-for-sale-batticaloa-5,False,False,2026-02-23T12:40:21.791781,True,10K-25K,,,16
4852,Apple iPhone XR 128GB Red Fullset (Used),Apple,iPhone XR 128GB Red Fullset,49999.0,"Rs 49,999",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-xr-128gb-red-fullset-used-for-sale-colombo-16,True,False,2026-02-23T12:40:21.791781,True,25K-50K,128.0,,40
4853,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,189999.0,"Rs 189,999",Used,128GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-128gb-used-for-sale-gampaha-510,False,False,2026-02-23T12:40:21.791781,True,100K-200K,128.0,,32
4854,Apple iPhone 8 (Used),Apple,iPhone 8,28000.0,"Rs 28,000",Used,,,Kurunegala,,,,,,,https://ikman.lk/en/ad/apple-iphone-8-used-for-sale-kurunegala-1551,False,False,2026-02-23T12:40:21.791781,True,25K-50K,,,21
4855,Samsung Galaxy S24 Ultra 512GB (Used),Samsung,Galaxy S24 Ultra 512GB,205000.0,"Rs 205,000",Used,512GB,,Matara,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-512gb-used-for-sale-matara-2,True,False,2026-02-23T12:40:21.791781,True,200K-500K,512.0,,37
4856,Moto G35 5 G (Used),Other,Moto G35 5 G,25000.0,"Rs 25,000",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/moto-g35-5g-used-for-sale-kalutara,False,False,2026-02-23T12:40:21.791781,True,25K-50K,,,19
4857,Samsung Galaxy A06 (Used),Samsung,Galaxy A06,20000.0,"Rs 20,000",Used,,,Badulla,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a06-used-for-sale-badulla-23,False,False,2026-02-23T12:40:21.791781,True,10K-25K,,,25
4858,Samsung Galaxy A17 6GB+128GB (Brand New),Samsung,Galaxy A17 6GB+128GB,46900.0,"Rs 46,900",Brand New,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-6gb128gb-brand-new-for-sale-colombo-56,True,False,2026-02-23T12:40:26.343508,True,25K-50K,6.0,,40
4859,Oppo Reno 11 5G (Used),Oppo,Reno 11 5G,55000.0,"Rs 55,000",Used,,,Batticaloa,,,,,,,https://ikman.lk/en/ad/oppo-reno-11-5g-used-for-sale-batticaloa-7,False,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4860,Honor 200 Smart 5G (Brand New),Honor,200 Smart 5G,57500.0,"Rs 57,500",Brand New,,,Gampaha,,,,,,,https://ikman.lk/en/ad/honor-200-smart-5g-brand-new-for-sale-gampaha,True,False,2026-02-23T12:40:26.343508,True,50K-100K,,,30
4861,Vivo Y93 6GB 128GB (Used),Vivo,Y93 6GB 128GB,7000.0,"Rs 7,000",Used,6GB,,Matara,,,,,,,https://ikman.lk/en/ad/vivo-y93-6-gb-128-used-for-sale-matara,False,False,2026-02-23T12:40:26.343508,True,<10K,6.0,,25
4862,Apple iPhone 12 mini (Used),Apple,iPhone 12 mini,55000.0,"Rs 55,000",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-mini-apppe-used-for-sale-galle,False,False,2026-02-23T12:40:26.343508,True,50K-100K,,,27
4863,Oppo A31 8GB/ 256GB (Used),Oppo,A31 8GB/ 256GB,11990.0,"Rs 11,990",Used,8GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-colombo-2060,True,False,2026-02-23T12:40:26.343508,True,10K-25K,8.0,8.0,26
4864,Apple iPhone XS (Used),Apple,iPhone XS,50000.0,"Rs 50,000",Used,,,Ratnapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-ratnapura-725,False,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4865,Apple iPhone 12 Pro Max (Used),Apple,iPhone 12 Pro Max,110000.0,"Rs 110,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-colombo-3873,True,False,2026-02-23T12:40:26.343508,True,100K-200K,,,30
4866,Vivo Y93 (Used),Vivo,Y93,9000.0,"Rs 9,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2257,False,False,2026-02-23T12:40:26.343508,True,<10K,,,15
4867,Apple iPhone 13 (Used),Apple,iPhone 13,93900.0,"Rs 93,900",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-used-for-sale-colombo-3481,True,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4868,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,85000.0,"Rs 85,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-promax-256gb-used-for-sale-colombo-1,False,False,2026-02-23T12:40:26.343508,True,50K-100K,256.0,,36
4869,Apple iPhone 12 mini (Used),Apple,iPhone 12 mini,65000.0,"Rs 65,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-mini-red-used-for-sale-kandy,False,False,2026-02-23T12:40:26.343508,True,50K-100K,,,27
4870,Apple iPhone 16 Pro Max 256GB (Used),Apple,iPhone 16 Pro Max 256GB,295000.0,"Rs 295,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2406,False,False,2026-02-23T12:40:26.343508,True,200K-500K,256.0,,36
4871,Apple iPhone 7 Plus (Used),Apple,iPhone 7 Plus,35000.0,"Rs 35,000",Used,,,Batticaloa,,,,,,,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-batticaloa-924,False,False,2026-02-23T12:40:26.343508,True,25K-50K,,,26
4872,Samsung Galaxy A12 128GB/4GB (Used),Samsung,Galaxy A12 128GB/4GB,15500.0,"Rs 15,500",Used,128GB,128GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a12-128gb-4gb-ram-used-for-sale-colombo,False,False,2026-02-23T12:40:26.343508,True,10K-25K,128.0,128.0,35
4873,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,63000.0,"Rs 63,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-19081,True,False,2026-02-23T12:40:26.343508,True,50K-100K,128.0,,28
4874,Apple iPhone 12 256GB (Used),Apple,iPhone 12 256GB,82999.0,"Rs 82,999",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-256gb-used-for-sale-colombo-1789,True,False,2026-02-23T12:40:26.343508,True,50K-100K,256.0,,28
4875,Apple iPhone 11 (Used),Apple,iPhone 11,72000.0,"Rs 72,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-8194,True,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4876,Vivo Y11 (Used),Vivo,Y11,32000.0,"Rs 32,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/vivo-y11-brand-new-brand-new-for-sale-gampaha,False,False,2026-02-23T12:40:26.343508,True,25K-50K,,,15
4877,Apple iPhone 11 (Used),Apple,iPhone 11,60700.0,"Rs 60,700",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-8193,True,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4878,Honor X7b (Used),Honor,X7b,60000.0,"Rs 60,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/honor-x7b-used-for-sale-colombo-90,False,False,2026-02-23T12:40:26.343508,True,50K-100K,,,16
4879,Samsung Galaxy S21 FE 5G (Used),Samsung,Galaxy S21 FE 5G,32500.0,"Rs 32,500",Used,,,Jaffna,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s21-fe-5g-used-for-sale-jaffna-6,False,False,2026-02-23T12:40:26.343508,True,25K-50K,,,31
4880,Apple iPhone XS 256GB (Used),Apple,iPhone XS 256GB,55000.0,"Rs 55,000",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-xs-256gb-used-for-sale-kandy-2120,False,False,2026-02-23T12:40:26.343508,True,50K-100K,256.0,,28
4881,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,99999.0,"Rs 99,999",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10463,True,False,2026-02-23T12:40:26.343508,True,50K-100K,256.0,,32
4882,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,77000.0,"Rs 77,000",Used,256GB,,Galle,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-11pro-256gb-used-for-sale-kegalle-8,False,False,2026-02-23T12:40:26.343508,True,50K-100K,256.0,,32
4883,Apple iPhone 11 (Used),Apple,iPhone 11,60100.0,"Rs 60,100",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-colombo-8191,True,False,2026-02-23T12:40:26.343508,True,50K-100K,,,22
4884,OnePlus 11R 256GB 16GB RAM 5G (Brand New),OnePlus,11R 256GB 16GB RAM 5G,69000.0,"Rs 69,000",Brand New,256GB,16GB,Colombo,,,,,,,https://ikman.lk/en/ad/oneplus-11r-256gb-16gb-ram-5g-brand-new-for-sale-colombo,True,False,2026-02-23T12:40:32.607281,True,50K-100K,256.0,16.0,41
